date,value
2020-10-30,6.102326534361204
2020-10-31,-1.036681043568906
2020-11-01,-2.0292653095737765
2020-11-02,-9.63464166983312
2020-11-03,-1.1450297416607813
2020-11-04,-0.4032093965832784
2020-11-05,-4.835449398275918
2020-11-06,-14.22273630430728
2020-11-07,4.657973195216992
2020-11-08,5.693074551439743
2020-11-09,-9.583792145552202
2020-11-10,-1.1943721999635426
2020-11-11,-9.868220815897729
2020-11-12,-6.033133679290994
2020-11-13,-0.3360299926624113
2020-11-14,-9.57132978125103
2020-11-15,-4.7340159938809485
2020-11-16,2.8210521809302103
2020-11-17,-5.994562953138116
2020-11-18,0.7179362021432087
2020-11-19,-2.665479456389269
2020-11-20,-10.305775768705523
2020-11-21,-8.014377521501071
2020-11-22,-3.9108254447213504
2020-11-23,-5.872609111179592
2020-11-24,-4.698131650403572
2020-11-25,-9.004329097998035
2020-11-26,-2.066555045491315
2020-11-27,-13.59305419887811
2020-11-28,-7.289883033283318
2020-11-29,-11.74235455976106
2020-11-30,-9.973625360389216
2020-12-01,-10.101513085759306
2020-12-02,-14.14799649319581
2020-12-03,-18.455311326226543
2020-12-04,0.8257550680167522
2020-12-05,-2.913800092740482
2020-12-06,-5.144653069037361
2020-12-07,-13.271707354435785
2020-12-08,-10.230867448380076
2020-12-09,-2.4073350922455194
2020-12-10,-12.381423917864616
2020-12-11,-6.230243609219762
2020-12-12,-5.9954961292823
2020-12-13,-16.411146664750902
2020-12-14,-10.675255112118673
2020-12-15,-7.288849808730806
2020-12-16,-7.078454237316864
2020-12-17,-22.148470119214004
2020-12-18,-17.1187094854073
2020-12-19,-13.226372190583236
2020-12-20,-21.480033743459515
2020-12-21,-18.27969927794398
2020-12-22,-7.304299357524682
2020-12-23,-15.596702399801448
2020-12-24,-10.155761297922743
2020-12-25,-19.57094550344489
2020-12-26,-12.838885468478246
2020-12-27,-12.23615827792247
2020-12-28,-13.764998096409307
2020-12-29,-22.299205850852296
2020-12-30,-27.3594966057489
2020-12-31,-16.560166545494774
2021-01-01,-20.0717958542489
2021-01-02,-14.165937876474885
2021-01-03,-11.122922519648945
2021-01-04,-17.184386481332844
2021-01-05,-18.336235960150503
2021-01-06,-17.41246607127587
2021-01-07,-25.13295739001326
2021-01-08,-21.825397159523362
2021-01-09,-20.07390337493889
2021-01-10,-26.46792200505832
2021-01-11,-25.09757818213637
2021-01-12,-29.574663090235543
2021-01-13,-26.695454607650962
2021-01-14,-21.051744115627557
2021-01-15,-24.9649521824425
2021-01-16,-40.847003005324694
2021-01-17,-26.100353771940377
2021-01-18,-25.511079935012763
2021-01-19,-37.94767044431065
2021-01-20,-30.98586271483814
2021-01-21,-22.308706357997707
2021-01-22,-32.71897283151789
2021-01-23,-39.19214120298645
2021-01-24,-36.224153675700485
2021-01-25,-41.51565687967647
2021-01-26,-33.92615656090072
2021-01-27,-28.958979950139078
2021-01-28,-35.08863032254084
2021-01-29,-32.193610478850765
2021-01-30,-30.69280557273008
2021-01-31,-37.98215843640836
2021-02-01,-28.39276172507695
2021-02-02,-30.34198801534652
2021-02-03,-46.38654520458389
2021-02-04,-39.258477554399235
2021-02-05,-42.935039109855595
2021-02-06,-40.58893880780583
2021-02-07,-47.04141185240424
2021-02-08,-41.57520418156232
2021-02-09,-35.117857909849725
2021-02-10,-42.11336442469177
2021-02-11,-39.610341862835014
2021-02-12,-37.271123408757035
2021-02-13,-44.59051722913142
2021-02-14,-36.54947583403875
2021-02-15,-48.22134080391693
2021-02-16,-53.63641480631955
2021-02-17,-47.21037643759022
2021-02-18,-42.841899169875305
2021-02-19,-57.367642942191864
2021-02-20,-54.26629665372244
2021-02-21,-51.469207224561714
2021-02-22,-46.5027649537592
2021-02-23,-49.88947580734
2021-02-24,-52.99335083207606
2021-02-25,-56.877420263105634
2021-02-26,-58.58175394079125
2021-02-27,-56.940143870145846
2021-02-28,-56.57967958076633
2021-03-01,-55.68067826764653
2021-03-02,-55.191215889811374
2021-03-03,-63.17324088565229
2021-03-04,-61.5718206465977
2021-03-05,-59.05615936236726
2021-03-06,-62.155984267829666
2021-03-07,-54.49802621151271
2021-03-08,-65.79585434421284
2021-03-09,-69.62222918210027
2021-03-10,-62.087223982318704
2021-03-11,-71.20586559235791
2021-03-12,-76.33273152845196
2021-03-13,-71.62044643040642
2021-03-14,-71.58880644095532
2021-03-15,-74.94860432526912
2021-03-16,-71.01975584286623
2021-03-17,-74.54742358480148
2021-03-18,-70.58977079368438
2021-03-19,-80.30086964189192
2021-03-20,-79.16031753452813
2021-03-21,-78.7656395093135
2021-03-22,-79.67885605796263
2021-03-23,-77.7825666979684
2021-03-24,-75.20670023196476
2021-03-25,-69.17011965889915
2021-03-26,-87.27742917987165
2021-03-27,-89.6813854948163
2021-03-28,-80.35609741886233
2021-03-29,-78.3167818316483
2021-03-30,-87.38182383551802
2021-03-31,-84.65453076436299
2021-04-01,-98.35354706021933
2021-04-02,-78.61035438714491
2021-04-03,-85.43214974265607
2021-04-04,-91.66840145470609
2021-04-05,-88.4919215021573
2021-04-06,-86.22991937831338
2021-04-07,-80.50433046316816
2021-04-08,-87.43107884078853
2021-04-09,-96.4464791069683
2021-04-10,-109.58271721857984
2021-04-11,-94.01146193156023
2021-04-12,-101.51237964003792
2021-04-13,-100.09355578043235
2021-04-14,-106.2135416897486
2021-04-15,-106.82623317878969
2021-04-16,-104.27267282664896
2021-04-17,-103.41091957799617
2021-04-18,-99.03369864527762
2021-04-19,-112.07945450391522
2021-04-20,-113.63493971218072
2021-04-21,-107.2694257384266
2021-04-22,-108.01295613603305
2021-04-23,-108.18184452428375
2021-04-24,-115.01289886402985
2021-04-25,-114.84525504923943
2021-04-26,-112.81074555657429
2021-04-27,-119.37630226361317
2021-04-28,-117.7854048621925
2021-04-29,-124.14672829716835
2021-04-30,-117.83907152877099
2021-05-01,-114.64989625545331
2021-05-02,-114.79703768445818
2021-05-03,-116.88968922896476
2021-05-04,-130.48499270376854
2021-05-05,-136.33345213581867
2021-05-06,-125.26634425688029
2021-05-07,-129.1786866541575
2021-05-08,-133.89630423955595
2021-05-09,-129.7992636760848
2021-05-10,-128.30847650112034
2021-05-11,-139.10510906612083
2021-05-12,-139.08410776390156
2021-05-13,-131.0270979218667
2021-05-14,-138.3865089887754
2021-05-15,-142.84672472870255
2021-05-16,-131.4015253147888
2021-05-17,-135.81816926893663
2021-05-18,-139.7184229038537
2021-05-19,-130.34550728528038
2021-05-20,-146.9513056767176
2021-05-21,-142.7304291454004
2021-05-22,-143.3280081112338
2021-05-23,-138.8864609612408
2021-05-24,-149.1203356258859
2021-05-25,-145.14288102150053
2021-05-26,-142.41985977463105
2021-05-27,-150.78022889046545
2021-05-28,-144.9169364708453
2021-05-29,-152.46480334769575
2021-05-30,-158.9900874124505
2021-05-31,-154.74269864796955
2021-06-01,-159.92871382053008
2021-06-02,-151.5842273928383
2021-06-03,-157.02835723073673
2021-06-04,-147.59497891502065
2021-06-05,-169.5784129289142
2021-06-06,-160.16632196901088
2021-06-07,-158.45934961939136
2021-06-08,-162.55105547799278
2021-06-09,-161.79989702954376
2021-06-10,-177.11013624345838
2021-06-11,-169.51564952387298
2021-06-12,-159.14754481946215
2021-06-13,-173.7669391149556
2021-06-14,-174.40559566940038
2021-06-15,-174.6130022507414
2021-06-16,-171.07770639166284
2021-06-17,-169.64961864114062
2021-06-18,-173.10327998038485
2021-06-19,-172.5028779683672
2021-06-20,-174.15113732062034
2021-06-21,-173.26772369300278
2021-06-22,-163.57418544610644
2021-06-23,-176.9125724153617
2021-06-24,-179.67439512148002
2021-06-25,-185.2170634407137
2021-06-26,-183.60476528474487
2021-06-27,-183.57304257360377
2021-06-28,-186.83669262575012
2021-06-29,-187.32775497322032
2021-06-30,-184.74660443480937
2021-07-01,-182.849130378438
2021-07-02,-185.15723125944297
2021-07-03,-197.35362430007405
2021-07-04,-189.56216413843072
2021-07-05,-191.65683412408123
2021-07-06,-191.72297464590145
2021-07-07,-197.56735376719172
2021-07-08,-187.59218112867634
2021-07-09,-198.62171391358072
2021-07-10,-190.91420920451142
2021-07-11,-202.0126076668367
2021-07-12,-198.18296847992835
2021-07-13,-197.8388708858502
2021-07-14,-206.4656744189963
2021-07-15,-201.939580802
2021-07-16,-208.29964596435815
2021-07-17,-205.42014477019688
2021-07-18,-216.04548889763706
2021-07-19,-191.62734865293436
2021-07-20,-217.36679734523403
2021-07-21,-209.1305938102696
2021-07-22,-204.7487612801638
2021-07-23,-207.59245108812905
2021-07-24,-194.10031645977017
2021-07-25,-214.63446196306026
2021-07-26,-208.44603545835685
2021-07-27,-219.99084700465974
2021-07-28,-209.3202866784273
2021-07-29,-219.7021413808519
2021-07-30,-215.36925819025066
2021-07-31,-213.72344571178317
2021-08-01,-219.99674617848223
2021-08-02,-213.41059651690125
2021-08-03,-206.1153463017983
2021-08-04,-222.39700885894217
2021-08-05,-208.84685573459677
2021-08-06,-214.44327342907735
2021-08-07,-212.90505312248573
2021-08-08,-226.4396769429868
2021-08-09,-224.44707939131328
2021-08-10,-230.62993333438578
2021-08-11,-231.65168984156463
2021-08-12,-220.36435881048772
2021-08-13,-228.8630083616538
2021-08-14,-221.50908019017896
2021-08-15,-229.8449035077734
2021-08-16,-222.62926760917924
2021-08-17,-231.29423433736181
2021-08-18,-228.85525485465314
2021-08-19,-230.14507527187288
2021-08-20,-228.3026618523871
2021-08-21,-240.70576213682202
2021-08-22,-227.67152316864212
2021-08-23,-240.3285118523509
2021-08-24,-230.95515244764806
2021-08-25,-234.88487027269093
2021-08-26,-244.39201777511994
2021-08-27,-231.87860094224112
2021-08-28,-248.57807057268639
2021-08-29,-238.46217724634622
2021-08-30,-241.4097908029846
2021-08-31,-237.07196661607267
2021-09-01,-248.64263083363812
2021-09-02,-242.1569102036483
2021-09-03,-243.46970928482548
2021-09-04,-241.7749693440521
2021-09-05,-246.0022260643793
2021-09-06,-248.74952788492223
2021-09-07,-245.73315772941388
2021-09-08,-250.5683426570476
2021-09-09,-241.59516462361526
2021-09-10,-237.75357329478362
2021-09-11,-248.34096633232204
2021-09-12,-245.37231255392803
2021-09-13,-252.25847660512466
2021-09-14,-246.35293818840748
2021-09-15,-252.981632327455
2021-09-16,-254.25357959013343
2021-09-17,-253.93603135816085
2021-09-18,-257.45624799312867
2021-09-19,-247.03688594569118
2021-09-20,-257.40187833434226
2021-09-21,-248.9840930112707
2021-09-22,-249.67533257736852
2021-09-23,-266.3213151526219
2021-09-24,-261.0913097643491
2021-09-25,-257.03554065442273
2021-09-26,-264.2357913115852
2021-09-27,-261.51642394943497
2021-09-28,-264.07000030107315
2021-09-29,-264.2479547327202
2021-09-30,-273.1618078619283
2021-10-01,-264.31727253682095
2021-10-02,-262.04072815988036
2021-10-03,-263.595426119194
2021-10-04,-265.56460475371557
2021-10-05,-263.442555517914
2021-10-06,-273.1020850207906
2021-10-07,-269.2267263902511
2021-10-08,-264.59830950861596
2021-10-09,-263.25058675070017
2021-10-10,-276.4808984829534
2021-10-11,-266.15428061922836
2021-10-12,-274.6446974315633
2021-10-13,-264.3725221737881
2021-10-14,-270.9005416688789
2021-10-15,-275.92897508671973
2021-10-16,-274.2157456642319
2021-10-17,-282.4475505113871
2021-10-18,-279.1493893959165
2021-10-19,-280.91714458399923
2021-10-20,-279.04121835222634
2021-10-21,-275.25621222362605
2021-10-22,-285.1008230616497
2021-10-23,-272.2810262857818
2021-10-24,-278.2919620373767
2021-10-25,-273.4834813468852
2021-10-26,-279.84336928055814
2021-10-27,-281.30402543370997
2021-10-28,-284.16237051870854
2021-10-29,-272.8810928834296
2021-10-30,-283.53708819025155
2021-10-31,-278.8448895764679
2021-11-01,-288.91191141620976
2021-11-02,-271.7542561593563
2021-11-03,-288.6130090476964
2021-11-04,-291.8542137749111
2021-11-05,-286.929218977373
2021-11-06,-291.82135707469894
2021-11-07,-292.97652485168817
2021-11-08,-285.4270687286217
2021-11-09,-299.2757562443627
2021-11-10,-298.2423986378277
2021-11-11,-287.19561514473673
2021-11-12,-298.85077254428813
2021-11-13,-306.76177574926817
2021-11-14,-303.18760399252375
2021-11-15,-292.64661672744694
2021-11-16,-298.3285280067907
2021-11-17,-304.6687226549294
2021-11-18,-297.85648343931337
2021-11-19,-290.36036918144504
2021-11-20,-302.09751862848617
2021-11-21,-305.0806829425232
2021-11-22,-304.5276632327751
2021-11-23,-303.372330697577
2021-11-24,-302.2310626916115
2021-11-25,-298.3615855241361
2021-11-26,-299.1405317620205
2021-11-27,-301.3184965040892
2021-11-28,-302.60081669539716
2021-11-29,-305.03913367806206
2021-11-30,-324.67391629006653
2021-12-01,-310.4232660226395
2021-12-02,-314.91905996959383
2021-12-03,-314.84112474907784
2021-12-04,-312.61504045238155
2021-12-05,-313.92504631995314
2021-12-06,-316.2428975623317
2021-12-07,-296.4266373564652
2021-12-08,-304.7555190475656
2021-12-09,-322.21811012175
2021-12-10,-323.5306177516743
2021-12-11,-323.1387102423278
2021-12-12,-316.7987590286619
2021-12-13,-318.51443731285167
2021-12-14,-324.3017377740433
2021-12-15,-313.11113966984016
2021-12-16,-324.70835249817975
2021-12-17,-334.90756575035095
2021-12-18,-326.48895926839987
2021-12-19,-326.24940624017177
2021-12-20,-330.39757415227905
2021-12-21,-330.6509893374064
2021-12-22,-325.3230635577809
2021-12-23,-331.66898618171405
2021-12-24,-341.49519555991196
2021-12-25,-337.28713772461936
2021-12-26,-334.7319276963006
2021-12-27,-331.3808940659717
2021-12-28,-340.28516970770846
2021-12-29,-328.99900829084737
2021-12-30,-342.56950808564324
2021-12-31,-346.79901626451357
2022-01-01,-347.3253954819006
2022-01-02,-338.55445826517035
2022-01-03,-347.0038711079707
2022-01-04,-344.75311215103113
2022-01-05,-344.62625734650294
2022-01-06,-340.0239800878164
2022-01-07,-342.44250296608493
2022-01-08,-350.17502954823084
2022-01-09,-348.55179169825
2022-01-10,-344.9253894747595
2022-01-11,-350.09088230772255
2022-01-12,-353.4477854548045
2022-01-13,-353.14534100160415
2022-01-14,-352.2884146887273
2022-01-15,-364.20243177826427
2022-01-16,-365.61161154353516
2022-01-17,-373.6189712592711
2022-01-18,-368.1592340153593
2022-01-19,-362.64438499969407
2022-01-20,-360.5992840665945
2022-01-21,-368.61419705105266
2022-01-22,-362.5821633793074
2022-01-23,-365.21220307013925
2022-01-24,-373.2494539736519
2022-01-25,-375.1372119326039
2022-01-26,-368.0720337413444
2022-01-27,-367.237683143405
2022-01-28,-378.16830948956914
2022-01-29,-372.3363589549176
2022-01-30,-369.69922116381963
2022-01-31,-381.68255682684025
2022-02-01,-375.4431508577413
2022-02-02,-380.47792712111186
2022-02-03,-389.16142762232454
2022-02-04,-375.874318666054
2022-02-05,-390.5500439690129
2022-02-06,-385.15983213315553
2022-02-07,-388.4170765484746
2022-02-08,-388.45842259918186
2022-02-09,-389.27708207511336
2022-02-10,-393.8170073386759
2022-02-11,-390.5546433307505
2022-02-12,-399.4289290287365
2022-02-13,-386.6166655740899
2022-02-14,-392.1865587866955
2022-02-15,-402.283911371401
2022-02-16,-392.76930289991515
2022-02-17,-399.2124013969493
2022-02-18,-402.44161779553497
2022-02-19,-396.566991898261
2022-02-20,-401.01018055732254
2022-02-21,-400.94926657169106
2022-02-22,-410.02564912851926
2022-02-23,-402.3446437547163
2022-02-24,-415.9316193462823
2022-02-25,-412.14684219151144
2022-02-26,-423.5561005019758
2022-02-27,-410.8397359693659
2022-02-28,-418.69331115386075
2022-03-01,-415.8287789123347
2022-03-02,-412.66879073360894
2022-03-03,-412.51342128557934
2022-03-04,-414.4255124183568
2022-03-05,-426.3903192055491
2022-03-06,-422.7247569320308
2022-03-07,-428.0245383928925
2022-03-08,-433.63009555949714
2022-03-09,-429.3636321630746
2022-03-10,-431.5666140669836
2022-03-11,-442.09131109335436
2022-03-12,-431.5395757274149
2022-03-13,-430.19160485843435
2022-03-14,-440.57954945435756
2022-03-15,-440.5386089069233
2022-03-16,-443.9576293794751
2022-03-17,-437.5318795311109
2022-03-18,-441.0739193236263
2022-03-19,-444.2734980959403
2022-03-20,-457.12029796564906
2022-03-21,-444.6164544755281
2022-03-22,-457.0416055497779
2022-03-23,-455.86504101524605
2022-03-24,-461.946276753264
2022-03-25,-448.63108887616653
2022-03-26,-453.77482577216443
2022-03-27,-461.918938204339
2022-03-28,-459.6380095260434
2022-03-29,-459.03299930388084
2022-03-30,-448.611486535086
2022-03-31,-468.1246245973338
2022-04-01,-463.23626009857117
2022-04-02,-462.1774337311409
2022-04-03,-469.28410319799445
2022-04-04,-463.4071649600327
2022-04-05,-477.62534286064385
2022-04-06,-476.87070718996574
2022-04-07,-464.3951872732258
2022-04-08,-473.9376598296634
2022-04-09,-477.10209472521717
2022-04-10,-485.68678426094357
2022-04-11,-488.27078091761786
2022-04-12,-489.8464666310525
2022-04-13,-485.93447267242004
2022-04-14,-491.65901825736836
2022-04-15,-489.28580015280346
2022-04-16,-486.35524924850495
2022-04-17,-488.35034788446245
2022-04-18,-496.5802138503636
2022-04-19,-491.145235163399
2022-04-20,-495.1752024779451
2022-04-21,-489.46358828932347
2022-04-22,-504.97006124486774
2022-04-23,-503.2606620286453
2022-04-24,-496.3411190842113
2022-04-25,-509.88018545954895
2022-04-26,-507.0759478556028
2022-04-27,-503.55158702024914
2022-04-28,-513.3089858232375
2022-04-29,-508.7568393255264
2022-04-30,-516.027305644019
2022-05-01,-515.6850452411298
2022-05-02,-516.4591380343587
2022-05-03,-520.570048293071
2022-05-04,-514.0281117359012
2022-05-05,-525.0325475406514
2022-05-06,-522.2936142915211
2022-05-07,-531.9831356410667
2022-05-08,-527.4866019273394
2022-05-09,-528.8704558127928
2022-05-10,-532.8227269171232
2022-05-11,-540.2989831910736
2022-05-12,-530.6432791308278
2022-05-13,-537.5128345077902
2022-05-14,-536.0072196201809
2022-05-15,-531.3195497195179
2022-05-16,-536.4816932696048
2022-05-17,-539.7273098134889
2022-05-18,-543.6226274644363
2022-05-19,-549.4768127575925
2022-05-20,-542.5632531194198
2022-05-21,-544.10514299781
2022-05-22,-546.2235649073407
2022-05-23,-549.7896308403608
2022-05-24,-550.0445641955523
2022-05-25,-554.3282748385001
2022-05-26,-558.7499229326538
2022-05-27,-556.7261435944379
2022-05-28,-557.7841112729448
2022-05-29,-559.2612471372051
2022-05-30,-555.9304616542588
2022-05-31,-562.9251604433236
2022-06-01,-563.736270778969
2022-06-02,-564.9650265481959
2022-06-03,-563.5249020161914
2022-06-04,-571.7712215422576
2022-06-05,-563.0031168340486
2022-06-06,-566.7981374594301
2022-06-07,-565.5672453715794
2022-06-08,-565.4125191808556
2022-06-09,-572.3523168226822
2022-06-10,-579.8297124190592
